i,M[i]
6548,0.5880064953754228
6549,0.5714832784885596
6550,0.5862017699403412
6551,0.5949082695124576
6552,0.5734788456703809
6553,0.5953104748330722
6554,0.6306948539249532
6555,0.5953396194178622
6556,0.5750770830562374
6557,0.5909421992623318
6558,0.5742541106102409
6559,0.597600100097245
6560,0.5933769046291747
6561,0.6241653268965571
6562,0.6009756038058993
6563,0.6490491295237086
6564,0.6110127314696433
6565,0.6424274853664566
6566,0.6078757127727319
6567,0.5955421884996475
6568,0.6285445111735095
6569,0.6005081752239219
6570,0.6449166408888226
6571,0.5965931628961867
6572,0.6229598881656734
6573,0.6159371184129316
6574,0.6365437282716953
6575,0.6068874159284278
6576,0.6044727990004019
6577,0.6362053197129753
6578,0.6046646977291078
6579,0.6372512076526234
6580,0.6003111984843333
6581,0.626916055167452
6582,0.5980011377825989
6583,0.6339208782464428
6584,0.6116138234512162
6585,0.6009418120208397
6586,0.6190101035630621
6587,0.6067261342664871
6588,0.6343693623891288
6589,0.6155327127063285
6590,0.6534907318392641
6591,0.5967602472919024
6592,0.6596673321378732
6593,0.6034310767350746
6594,0.6216470840902877
6595,0.5918657183012349
6596,0.6027863618573547
6597,0.5793250360549596
6598,0.6013475549470285
6599,0.6260823639576846
6600,0.5875672950232056
6601,0.5658688646105371
6602,0.5809183374164686
6603,0.5851870257994268
6604,0.6131212578876231
6605,0.5935693327131385
6606,0.5731439740076216
6607,0.5743660986852102
6608,0.6155346787050343
6609,0.580461795661502
6610,0.5810304420641257
6611,0.6285047941295169
6612,0.7213282373777107
6613,0.6354998241246868
6614,0.6215361874821362
6615,0.5840297032238377
6616,0.5957359678102624
6617,0.6120153885926878
6618,0.6096159480602533
6619,0.5277523409925055
6620,0.6010541335295051
6621,0.6082965290833076
6622,0.5875948809413838
6623,0.45979737988483166
6624,0.5366609111803415
6625,0.6118399040004395
6626,0.9487251735913826
6627,0.6969301476550073
6628,0.43475113838998103
6629,0.5487471518696504
6630,0.6074940767868274
6631,0.5395624006062442
6632,0.5654013332203106
6633,0.5667812292470569
6634,0.5933012036807352
6635,0.5934542034467151
6636,0.5844273047484853
6637,0.6065901377895502
6638,0.623954860035067
6639,0.6137323900015801
6640,0.6188846592177627
6641,0.5805462904534391
6642,0.5678568179578152
6643,0.5849758123378852
6644,0.569702303874481
6645,0.5927369750492649
6646,0.6201966321037008
6647,0.5691595277913769
6648,0.5732366497231738
6649,0.572485150167473
6650,0.5843556391606112
6651,0.5667147267146067
6652,0.5845589302373795
6653,0.5695054797687358
6654,0.5860687556921843
6655,0.5746856518932004
6656,0.5917048711197234
6657,0.5806255357641901
6658,0.559795293942335
6659,0.5851608630060134
6660,0.5629736099361284
6661,0.5890660764086358
6662,0.5718053628194233
6663,0.5905206505123705
6664,0.5698822779843625
6665,0.5978464479795818
6666,0.5848746855801226
6667,0.6154545729303187
6668,0.5869993234869045
6669,0.5849734784938245
6670,0.6180735203736468
6671,0.6211984308204601
6672,0.622975657077382
6673,0.6840326845030068
6674,0.6053077991720422
6675,0.5924845002036337
6676,0.6456411334156651
6677,0.6253391121685977
6678,0.583457031790737
6679,0.5976553659841518
6680,0.6346136732432935
6681,0.5949117213674595
6682,0.5789446760907008
6683,0.5823478680507217
6684,0.5902582956966415
6685,0.6235114052958456
6686,0.5911969434147414
6687,0.6233215088196201
6688,0.6067068183508068
6689,0.5838052517281324
6690,0.5986124228815363
6691,0.6157847027848533
6692,0.5908277425989613
6693,0.5946849956106868
6694,0.6262689248577593
6695,0.5812482389211621
6696,0.570406121750905
6697,0.5957743001831424
6698,0.5344578116188271
6699,0.5907892222003311
6700,0.6210001023170153
6701,0.5787024627031396
6702,0.5838191281136399
6703,0.580746784324785
6704,0.6083403100813121
6705,0.6091934632274348
6706,0.595871557398214
6707,0.6160432262743678
6708,0.6079848149750375
6709,0.5985465697670306
6710,0.6031891166777273
6711,0.5872361012841237
6712,0.6455465447568536
6713,0.5884269433602527
6714,0.6436637171029467
6715,0.6155760303328374
6716,0.5781714190980547
6717,0.6005572293020331
6718,0.6362703134205351
6719,0.5864911419819605
6720,0.588957074837679
6721,0.644093066238004
6722,0.6051526823072905
6723,0.6439123958177696
6724,0.6023779397624635
6725,0.5773163719952021
6726,0.5915900995775643
6727,0.6094331028945155
6728,0.6687027689529473
6729,0.6441314151600078
6730,0.5979863470657899
6731,0.5839469568010416
6732,0.6195002503651899
6733,0.5968986136976924
6734,0.5940017221565425
6735,0.5981011893586506
6736,0.570110951800701
6737,0.5967503655136481
6738,0.6170355425239797
6739,0.5931957878776357
6740,0.582380807056965
6741,0.6262964989224344
6742,0.60855699094963
6743,0.5769068481613665
6744,0.5890427850718226
6745,0.5766498595217519
6746,0.5971096990989793
6747,0.6247645287511872
6748,0.589413512111734
6749,0.5965154863265097
6750,0.6139573082932053
6751,0.5932868162056856
6752,0.5770781285068722
6753,0.5822668134545169
6754,0.5720923284502698
6755,0.597482754225406
6756,0.592261417022524
6757,0.5976633557672815
6758,0.6223415743108838
6759,0.5961969204082074
6760,0.5886861255015773
6761,0.5773804241818312
6762,0.5977517868156129
6763,0.5688816672194793
6764,0.5886423816592028
6765,0.612923885211283
6766,0.588410067744193
6767,0.6216658120901728
6768,0.5985896550894659
6769,0.6016989477424034
6770,0.6232968310812141
6771,0.5974690187610969
6772,0.633800248278578
6773,0.6098688244509326
6774,0.5182724024168469
6775,0.5998960440782376
6776,0.6305994229027269
6777,0.5881965738802494
6778,0.5819868691367247
6779,0.5771360622875868
6780,0.5961677885458557
6781,0.5845322623572389
6782,0.6114282522733745
6783,0.5882475682706395
6784,0.4372346365859728
6785,0.5887647676547385
6786,0.6089776085414309
6787,0.6187969861335011
6788,0.5951869578750821
6789,0.5986305740137446
6790,0.6225617042137321
6791,0.5991693127933052
6792,0.6265734181779671
6793,0.5783742415379943
6794,0.5784457793280885
6795,0.5967541042513045
6796,0.5792625631236867
6797,0.5966142398012718
6798,0.589405268013284
6799,0.5757396986780423
6800,0.590026189296768
6801,0.6294064706927932
6802,0.5996315789913413
6803,0.6182907767992438
6804,0.5879703635308564
6805,0.6206426171886569
6806,0.5944984155927407
6807,0.5879830068665632
6808,0.5831708610218636
6809,0.593129591894558
6810,0.6246246830078321
6811,0.5873387608952739
6812,0.6193891674272505
6813,0.596368664939445
6814,0.575683689602851
6815,0.5889407433735292
6816,0.5822691212013568
6817,0.5900171395537346
6818,0.5949980518443344
6819,0.5690442099565469
6820,0.5857092118802929
6821,0.6210162772457454
6822,0.593390751509037
6823,0.6180604202685677
6824,0.5995405132468312
6825,0.6162317028553362
6826,0.5883664574160168
6827,0.6121607170284408
6828,0.5851601152381247
6829,0.5930944633914617
6830,0.5799609659218632
6831,0.593343384647487
6832,0.5694603935270701
6833,0.5995452659648028
6834,0.5804498973734604
6835,0.5914767009121661
6836,0.5743400204678824
6837,0.5929123508505465
6838,0.5863235799218995
6839,0.608217420060166
6840,0.6300045198814077
6841,0.576471307868436
6842,0.5916589723949409
6843,0.5771548743333277
6844,0.5857601278870862
6845,0.5768385896185229
6846,0.5963382260244163
6847,0.6004058788132396
6848,0.6130139481601274
6849,0.6287319851596384
6850,0.613796665817155
6851,0.5865871922692419
6852,0.5668954574233159
6853,0.5733644526778484
6854,0.5487192549727798
6855,0.5859146499987261
6856,0.5680176849074415
6857,0.6038930851083067
6858,0.5902010556504415
6859,0.6035960873213124
6860,0.5938633161940489
6861,0.5800922763273061
6862,0.6025834970342347
6863,0.5996465975358609
6864,0.622838571914634
6865,0.5874572787836893
6866,0.5975575023419407
6867,0.5923324515095267
6868,0.6131055057900786
6869,0.6035850078864814
6870,0.6101584749217375
6871,0.5929767435604875
6872,0.5690432998730355
6873,0.5952951073949826
6874,0.5788699169128717
6875,0.5820168779311011
6876,0.5735398740015748
6877,0.6027851892235752
6878,0.597758550756478
6879,0.6060985022401204
6880,0.5857023508914526
6881,0.587592084048872
6882,0.5956324323230257
6883,0.561660422984254
6884,0.5728104961069013
6885,0.6034691682050897
6886,0.6202303485233486
6887,0.5863687379581526
6888,0.595873812504566
6889,0.5844517164705086
6890,0.5921128193137718
6891,0.5596027141430668
6892,0.5780029134818893
6893,0.5733576858277372
6894,0.5637638876167482
6895,0.5808677780741495
6896,0.5726867624842283
6897,0.5823579505011679
6898,0.5693552024843505
6899,0.5566322955608074
6900,0.5466533158653927
6901,0.5729100008099745
6902,0.5577470591653153
6903,0.560446027611489
6904,0.580185046814605
6905,0.5612754699413531
6906,0.5785124514050136
6907,0.5613862239859739
6908,0.5824560629869343
6909,0.5591630831537905
6910,0.5732613932753597
6911,0.5860688826325342
6912,0.6003517985960996
6913,0.5602122289424656
6914,0.5742869685985851
6915,0.5843053979352504
6916,0.5717973775128845
6917,0.5788722956790574
6918,0.5609367389727763
6919,0.5698215828800894
6920,0.5449640025103447
6921,0.5828939561665125
6922,0.5732608278288999
6923,0.5781987121227458
6924,0.5703845348786922
6925,0.5884357539460001
6926,0.6049654394269882
6927,0.5761992664792854
6928,0.6023556523715617
6929,0.5887099105803857
6930,0.6125616461651834
6931,0.573569041247228
6932,0.5752063351650332
6933,0.5752118013602491
6934,0.5783912521587783
6935,0.5992102151775652
6936,0.5886222944356805
6937,0.5935765971328038
6938,0.5632221143960672
6939,0.5806348114067763
6940,0.566358037889216
6941,0.5956560990584086
6942,0.5760032715090219
6943,0.597777526373844
6944,0.6300160029887789
6945,0.5917918925764658
6946,0.5970197058894054
6947,0.5727327397116602
6948,0.5984581421700663
6949,0.6296396356838284
6950,0.59867370339296
6951,0.6212062049799102
6952,0.5900513380710826
6953,0.5743086300064912
6954,0.5907754959304967
6955,0.618269781272874
6956,0.5849479986498561
6957,0.5813092962997823
6958,0.5910421488610929
6959,0.5822348658510254
6960,0.6168567088724932
6961,0.5948890930313078
6962,0.6201723215536825
6963,0.5889062239158506
6964,0.5705309611586811
6965,0.5883975092265966
6966,0.5730279153389864
6967,0.5909487843719486
6968,0.5748019895635597
6969,0.5992064053002708
6970,0.6033898011543222
6971,0.6239086140051558
6972,0.5385429475124087
6973,0.5769565519316683
6974,0.5982422861388618
6975,0.6226420883413206
6976,0.5977046127313078
6977,0.6260564164915315
6978,0.5931453723710354
6979,0.5817123003070925
6980,0.6034836175057092
6981,0.599766339580054
6982,0.6251437072300743
6983,0.6020706499324736
6984,0.5768733068101293
6985,0.6019653829051491
6986,0.582363907031092
6987,0.594586803748139
6988,0.6272985509280377
6989,0.5972504431162414
6990,0.6303059303474942
6991,0.5940927640464924
6992,0.5960842887907449
6993,0.6141690875933801
6994,0.5961945705399078
6995,0.5827934794671362
6996,0.6041361203106524
6997,0.6215570503288258
6998,0.6702550496764618
6999,0.6218722191982663
7000,0.5994046053704642
7001,0.6243474843284986
7002,0.6000589476335404
7003,0.5729991529117022
7004,0.5909481236847446
7005,0.6020020721350422
7006,0.5806044061106076
7007,0.6017144516374662
7008,0.575760611773413
7009,0.5849458406089635
7010,0.6182277249690205
7011,0.5825815640673141
7012,0.6123569520548278
7013,0.5876496656433635
7014,0.6159628483887135
7015,0.5886450887839657
7016,0.6040602286716034
7017,0.5765000024739992
7018,0.5913219043362717
7019,0.5711208407416647
7020,0.5882119614271726
7021,0.5759726419935414
7022,0.5933175516069955
7023,0.6196256149888874
7024,0.5927960889234478
7025,0.616870625943926
7026,0.5961311936607377
7027,0.5979259394979158
7028,0.6164733238454441
7029,0.5932669734700818
7030,0.6142656033570867
7031,0.5944189818522655
7032,0.6182375217231203
7033,0.5920183879221915
7034,0.6244349989682806
7035,0.5907410122491009
7036,0.6157441377622292
7037,0.5947979719066675
7038,0.6212775388628372
7039,0.5878673942521332
7040,0.5873248148368574
7041,0.6156554620216499
7042,0.5898564665463223
7043,0.6111550814049552
7044,0.5821910435588468
7045,0.6120570457948049
7046,0.5829006781357635
7047,0.5790139520777077
7048,0.5859847091353164
7049,0.569725954745629
7050,0.5842216568507329
7051,0.591273528172166
7052,0.6209509193666034
7053,0.5957623226669507
7054,0.615749543001607
7055,0.5861049530213005
7056,0.5765327418291798
7057,0.5934441481755109
7058,0.5768472696096348
7059,0.5889386488782121
7060,0.6159662049850909
7061,0.5995770177585696
7062,0.5843331546201047
7063,0.5947371166931399
7064,0.597350269524896
7065,0.5808562208095638
7066,0.5940369125853598
7067,0.630486647486225
7068,0.5933870107527581
7069,0.6224869686035058
7070,0.6037956252727359
7071,0.5810720172940049
7072,0.577693119174148
7073,0.5714106757510526
7074,0.6022870470522758
7075,0.6272700952210903
7076,0.5993238456423756
7077,0.5948200522462904
7078,0.6143946675742922
7079,0.5951325960964405
7080,0.62062698172699
7081,0.6017586746293611
7082,0.621340176066237
7083,0.5846475186600176
7084,0.5657790562677858
7085,0.5950548997995426
7086,0.5737359909899217
7087,0.5807316503354417
7088,0.5801649371013048
7089,0.6207436034411008
7090,0.6044185754778044
7091,0.6281028812138293
7092,0.595406206605643
7093,0.5774994809722234
7094,0.5939598044970423
7095,0.6134190619277636
7096,0.587833329400939
7097,0.6256992271044929
7098,0.5954005783900808
7099,0.5831113816069857
7100,0.5982293908072531
7101,0.6213847659474683
7102,0.5774751903536365
7103,0.5896054881405307
7104,0.6188464283777585
7105,0.6018774685353527
7106,0.5887981841742612
7107,0.5980024767499837
7108,0.5858279012059987
7109,0.6058205646333312
7110,0.6275305333179728
7111,0.5965777938276904
7112,0.5824571329056681
7113,0.5911381693701114
7114,0.5907337667837013
7115,0.5687702328181162
7116,0.5892150958390561
7117,0.6129066118065655
7118,0.5859988119116859
7119,0.5756442057929533
7120,0.5879817635680006
7121,0.5758830941252697
7122,0.5980884909836295
7123,0.6171387174577815
7124,0.5881553712353565
7125,0.5909106028301548
7126,0.60215743016426
7127,0.6049785820666049
7128,0.579909643363497
7129,0.6010107382959858
7130,0.6220310279225116
7131,0.5820098674963476
7132,0.561817244537462
7133,0.6005497309769334
7134,0.5874879572273695
7135,0.5910269834384269
7136,0.6273922591212558
7137,0.58523872564117
7138,0.5883409524715536
7139,0.5842678572120525
7140,0.5969728977121046
7141,0.5814602311987815
7142,0.5918861754138407
7143,0.5952181988670282
7144,0.5759310499271333
7145,0.5802392508818379
7146,0.5947407589896617
7147,0.573153964942718
7148,0.5784864664014332
7149,0.6247734355950981
7150,0.594688592104759
7151,0.5767434014668664
7152,0.601046924550062
7153,0.6050767796212013
7154,0.6194924431431689
7155,0.5948274076053924
7156,0.6197154481748232
7157,0.5885098604921108
7158,0.6122269792078441
7159,0.5856054570899693
7160,0.6188229496803845
7161,0.5850858526377509
7162,0.6009031742652103
7163,0.580757178031945
7164,0.5973844826218911
7165,0.581284109203509
7166,0.5757580762117389
7167,0.5883449206055478
7168,0.6025233045145773
7169,0.572570572120499
7170,0.5905415383470847
7171,0.5851263571330136
7172,0.595821576299366
7173,0.5778876854807511
7174,0.5965933057759211
7175,0.5888785653574555
7176,0.6006572733927955
7177,0.5824897804212207
7178,0.5995843568735422
7179,0.600470933723537
7180,0.5794829627425575
7181,0.6187313277886275
7182,0.5897283008512193
7183,0.6066612421994219
7184,0.5914647387867685
7185,0.6049047476648193
7186,0.5901823991482662
7187,0.6111726559637007
7188,0.5917385119628343
7189,0.6067400994190895
7190,0.5938137782599984
7191,0.6230130901857291
7192,0.6109318502882487
7193,0.6059245649529111
7194,0.6037831956886516
7195,0.5753645805933477
7196,0.5884326423627574
7197,0.5867606656095714
7198,0.5941453137370034
7199,0.6207375898631431
7200,0.5891068632589355
7201,0.5998230523919459
7202,0.5962769815554906
7203,0.609037488788285
7204,0.5917389155895979
7205,0.6329312371905151
7206,0.6017631208231731
7207,0.5998058777614594
7208,0.5822809216664302
7209,0.6030844972789218
7210,0.6258271836343541
7211,0.5951815607692726
7212,0.5802354975636522
7213,0.6048164518839289
7214,0.630205231940696
7215,0.6069021498676387
7216,0.5912032430381644
7217,0.5981409401998313
7218,0.6325983850885427
7219,0.5997005494306957
7220,0.5803961363233902
7221,0.6100931157536585
7222,0.6228760798298251
7223,0.6248152885548803
7224,0.6127346416103239
7225,0.6398973952916674
7226,0.6140926713491882
7227,0.5800423392931895
7228,0.5969537711527836
7229,0.6447654086808693
7230,0.611548449865744
7231,0.5946375786681541
7232,0.6135512967264417
7233,0.6414743729616575
7234,0.605401332507397
7235,0.6002275249125545
7236,0.591522725476482
7237,0.6178009694194345
7238,0.6168301707024113
7239,0.6049092300027724
7240,0.5850401020320138
7241,0.6104736010091548
7242,0.6292893700225131
7243,0.602490223335726
7244,0.582902617003307
7245,0.5993315101100587
7246,0.6230310868370729
7247,0.5969025967021705
7248,0.5830148755048516
7249,0.6025920833333879
7250,0.6026964050588268
7251,0.6245926161079846
7252,0.5996992072521915
7253,0.5851454740715643
7254,0.6083164109752092
7255,0.6242323910170215
7256,0.6064016690134386
7257,0.5787292481921047
7258,0.5999463684686694
7259,0.6255085102738811
7260,0.5955558681804051
7261,0.5803876034056834
7262,0.5957704604842676
7263,0.6249233816972891
7264,0.6087734207970982
7265,0.6107902044533013
7266,0.5818199549799928
7267,0.5958431348324051
7268,0.6245308387565982
7269,0.5965707180317489
7270,0.5837679282489175
7271,0.5889130780972778
7272,0.6134518691476962
7273,0.5867392922252397
7274,0.5750281697752777
7275,0.5995168822345525
7276,0.6145002790486503
7277,0.5934530773159352
7278,0.6200220652644536
7279,0.5911076124172526
7280,0.5857005609474297
7281,0.6207816838180981
7282,0.6004031779102024
7283,0.5687726907058733
7284,0.5885378896724055
7285,0.5782591790449252
7286,0.5906671573765859
7287,0.6214487834318806
7288,0.6055805393279985
7289,0.5791273906921836
7290,0.5893791377484876
7291,0.6112576258354935
7292,0.587484677967237
7293,0.6073209458704553
7294,0.5847237279649893
7295,0.6143814457757906
7296,0.6306552200293842
7297,0.5877365813577684
7298,0.6126090491173354
7299,0.5939605291627557
7300,0.5813365508545504
7301,0.588962895073371
7302,0.6056055888929687
7303,0.6053068436645308
7304,0.5891265006483325
7305,0.6008019421767429
7306,0.6341980925429637
7307,0.6039911371427669
7308,0.6314154409381523
7309,0.5857482070168637
7310,0.5902049839150105
7311,0.6182393493609744
7312,0.5979629440468194
7313,0.6068082064341895
7314,0.5985325917937588
7315,0.6275132799632563
7316,0.6011847661741828
7317,0.6212106488955204
7318,0.6057314091372064
7319,0.5834114977366491
7320,0.6068947072936532
7321,0.5830978031393068
7322,0.5916934051415437
7323,0.5774984076212785
7324,0.5795424113655249
7325,0.5890275713996354
7326,0.5681153593909882
7327,0.5901040980739519
7328,0.5659950770135671
7329,0.5911597849940183
7330,0.5803920093735451
7331,0.5964570067268877
7332,0.6095501949131644
7333,0.5948382035585632
7334,0.5791704212296521
7335,0.5849917565167939
7336,0.6107644946276802
7337,0.5854069988846218
7338,0.5700590939831919
7339,0.5693927926967427
7340,0.5746000504316888
7341,0.5870077301308915
7342,0.6115173426765396
7343,0.5984053601670182
7344,0.5720232682046689
7345,0.5818250594613823
7346,0.607548457131187
7347,0.5819400163283671
7348,0.5960798068746566
7349,0.6201272804010907
7350,0.5985730290321553
7351,0.5948162324380752
7352,0.6110627485717222
7353,0.5972820326120705
7354,0.6167703351802133
7355,0.6335281020496587
7356,0.6098431507794447
7357,0.5886134213794081
7358,0.5742748913078743
7359,0.5812475225857131
7360,0.5647445787936805
7361,0.5777355397391885
7362,0.59941932079261
7363,0.5972598594823989
7364,0.5790794334545082
7365,0.5751421721809092
7366,0.5621438609661823
7367,0.5792455633516366
7368,0.6055869783298399
7369,0.5812606015957598
7370,0.6081161107161536
7371,0.5992517238164634
7372,0.5880895765157307
7373,0.5742669126854251
7374,0.5745783358248893
7375,0.6098437668008865
7376,0.5803014536809944
7377,0.6003069021093125
7378,0.5708740290502953
7379,0.568520200779151
7380,0.5813243482431053
7381,0.6136870055262448
7382,0.5749537103021184
7383,0.6065097215850515
7384,0.5874396781295876
7385,0.5678722702874167
7386,0.5782971263505088
7387,0.6089288550126132
7388,0.5925235665439104
7389,0.5941428579058079
7390,0.5742013997890872
7391,0.5800866562696486
7392,0.5704089000931822
7393,0.5917554666052549
7394,0.5768489834365963
7395,0.5857393851903486
7396,0.6184420043244567
7397,0.613643104178586
7398,0.5859131039635531
7399,0.5802646279322152
7400,0.5790894907240101
7401,0.6027614089732127
7402,0.6182137015470027
7403,0.5887083986759507
7404,0.6090288102299426
7405,0.575956145409804
7406,0.5795116514258627
7407,0.5985962639704182
7408,0.5789803226041464
7409,0.5914777733056978
7410,0.6002907649603025
7411,0.5709067410729676
7412,0.6002918509864081
7413,0.6302986025593287
7414,0.6116627734540961
7415,0.6209778876230342
7416,0.6007061010037289
7417,0.5870526364955432
7418,0.5967754784475849
7419,0.5730863820921202
7420,0.5937384756872944
7421,0.6071292036456801
7422,0.5834866672229138
7423,0.5774733803170482
7424,0.6059049381946255
7425,0.5873732438184465
7426,0.5763788416111205
7427,0.5923251996930612
7428,0.5820312176302093
7429,0.6023293243682236
7430,0.6105885506411983
7431,0.5819109784364318
7432,0.6158546208422597
7433,0.5890093749249717
7434,0.5814012125721962
7435,0.5949827422087448
7436,0.5785802021512044
7437,0.6051921303155237
7438,0.6194110226950272
7439,0.5834984880363514
7440,0.6212757334767469
7441,0.5871968493693086
7442,0.5889547442397379
7443,0.5421622188424807
7444,0.5786939902479973
7445,0.6218352699996761
7446,0.586889607374996
7447,0.6343656959892057
7448,0.6211279037378743
7449,0.6257575127733354
7450,0.5990385002416035
7451,0.6203728735668613
7452,0.590804993178702
7453,0.6298788916053132
7454,0.6034803824630703
7455,0.6273271153083849
7456,0.6061580943759004
7457,0.6379982974867613
7458,0.6059934441063883
7459,0.5926810017422622
7460,0.6117705037823649
7461,0.5928192607148477
7462,0.6146957523297794
7463,0.5995126127092759
7464,0.6152183832984414
7465,0.5957805468674104
7466,0.6108793830933756
7467,0.5902527539120094
7468,0.6204567613868324
7469,0.5689895596293749
7470,0.5936103203429207
7471,0.5785460376589819
7472,0.6027474465924499
7473,0.5678772154105776
7474,0.5972396557683055
7475,0.5759642883518856
7476,0.6003066640942366
7477,0.5826395776492364
7478,0.5850664893515231
7479,0.6075712354402245
7480,0.5885204671867613
7481,0.6221683252676935
7482,0.5962139437701803
7483,0.6116718515855303
7484,0.5861143980815701
7485,0.6268612267504181
7486,0.5992792690506972
7487,0.6252788282254976
7488,0.6080282236355752
7489,0.6193722505484585
7490,0.5937902509508397
7491,0.5920790929799769
7492,0.5982407047302027
7493,0.5827558609137985
7494,0.586469673445249
7495,0.5743827857319714
7496,0.5823513288229932
7497,0.5963696339851569
7498,0.5806958887188979
7499,0.5913896784189122
7500,0.5737631732439418
7501,0.6032357401561164
7502,0.5840599824777334
7503,0.5992669720886545
7504,0.6333986970228016
7505,0.6211932354914816
7506,0.6440959101459969
7507,0.600824057079027
7508,0.571677441542039
7509,0.6003308883717361
7510,0.5846437196696864
7511,0.5892643239628442
7512,0.5754866580271807
7513,0.596891603376432
7514,0.5751440159159857
7515,0.5837865408862924
7516,0.5916553549393859
7517,0.5791246402662432
7518,0.6098272403960142
7519,0.5815974472561419
7520,0.5931161521866357
7521,0.5985604187225432
7522,0.6049590546809945
7523,0.5833978860566538
7524,0.6015462764299206
7525,0.5916222240135127
7526,0.6046321032072246
7527,0.5867170659403966
7528,0.5951434231851205
7529,0.5994698646030938
7530,0.6024395918507195
7531,0.5840277967169437
7532,0.599360649878459
7533,0.5871247795195909
7534,0.5980761758705093
7535,0.5887527375696546
7536,0.5986265936650675
7537,0.6073676335646233
7538,0.5644106405688951
7539,0.5891716541307133
7540,0.5816603869658072
7541,0.584035107692989
7542,0.5564820068774686
7543,0.5750329939619105
7544,0.5596826721309377
7545,0.5840262018846152
7546,0.5723449932424716
7547,0.593002034371195
7548,0.5671135814672658
7549,0.572179586483754
7550,0.555697646021069
7551,0.5675987008441816
7552,0.5528269909750683
7553,0.5789553289583214
7554,0.5636707212745508
7555,0.5886678159927459
7556,0.5730221439059292
7557,0.5780359520400086
7558,0.5581688804463878
7559,0.5987875366069029
7560,0.5955298113851083
7561,0.5675130965821743
7562,0.5735679290961558
7563,0.561811653081645
7564,0.5856639705315135
7565,0.5643664830558928
7566,0.5883374414965756
7567,0.5676175701404055
7568,0.5792632717480728
7569,0.575115004430549
7570,0.5876118896464918
7571,0.5680961805835612
7572,0.5805684803630707
7573,0.5957731620959832
7574,0.5963418779720641
7575,0.5821307455617842
7576,0.606980660098602
7577,0.560486326717459
7578,0.5818056381824636
7579,0.5680850090183138
7580,0.5841442589502814
7581,0.5715057203465373
7582,0.5789502172078725
7583,0.5728312760118524
7584,0.5685801083808768
7585,0.5825921270778188
7586,0.5662711805874693
7587,0.5928576624071085
7588,0.570014666990714
7589,0.5794209029381607
7590,0.5626753145572733
7591,0.585858461714051
7592,0.5706995536162343
7593,0.5992685748286563
7594,0.5909712153349941
7595,0.587925060718627
7596,0.5846368203827906
7597,0.6038830147621465
7598,0.5974167482998354
7599,0.5820849413883673
7600,0.5787411289782992
7601,0.582209764630114
7602,0.5721569637161292
7603,0.5763696403350921
7604,0.5891189063193364
7605,0.577760336780346
7606,0.5962953195759798
7607,0.5888131325598909
7608,0.5981711573563846
7609,0.5963942292789824
7610,0.6119033892647996
7611,0.571859640058856
7612,0.5978073562957724
7613,0.5889080251786545
7614,0.6036614677709388
7615,0.5616953486516051
7616,0.5905409566444673
7617,0.5938792644198838
7618,0.6051821311974732
7619,0.5679337789969645
7620,0.5884281820999049
7621,0.5825248171202351
7622,0.5994809176848834
7623,0.5703067302324418
7624,0.5796549314742028
7625,0.5731041362005915
7626,0.5756408389294484
7627,0.5893433688780468
7628,0.5787938119573873
7629,0.5879962451551811
7630,0.5762962615194889
7631,0.5925770025914039
7632,0.5796600646769434
7633,0.5907095496409424
7634,0.6147104369724816
7635,0.5862581235351407
7636,0.6314683992242455
7637,0.6026035496876901
7638,0.5884682653976051
7639,0.6034540378572607
7640,0.5756107755425893
7641,0.5914176439136976
7642,0.5749132587902948
7643,0.5908668400050021
7644,0.6170965418820104
7645,0.593780056848055
7646,0.6131617427088828
7647,0.5958524943409476
7648,0.5881614314453407
7649,0.6053317783475672
7650,0.6120581242250788
7651,0.6195636422348462
7652,0.6011403876832905
7653,0.6255611922367557
7654,0.5902764048649722
7655,0.5590072198954807
7656,0.5871194323084948
7657,0.5738029830163492
7658,0.5922629502446558
7659,0.6037670359539845
7660,0.5877266678418432
7661,0.5837294490109508
7662,0.5916535633870581
7663,0.6107270277142564
7664,0.5905700264968248
7665,0.5772288101908216
7666,0.5876709803638743
7667,0.567007443670959
7668,0.5795233262987742
7669,0.5666772449784218
7670,0.579322574696062
7671,0.6198075571655772
7672,0.6030985204206568
7673,0.6081379501530567
7674,0.6255856840068849
7675,0.6047088134481626
7676,0.6257405661994233
7677,0.611012712476955
7678,0.6333206254433551
7679,0.6128335667054328
7680,0.6380152220598447
7681,0.6122954925906873
7682,0.5933518829300023
7683,0.5790182169883681
7684,0.5663641102317891
7685,0.5880256447169993
7686,0.5786440548506657
7687,0.5919413400237269
7688,0.5878342483158727
7689,0.5893170555946686
7690,0.6049967206335507
7691,0.5881296226998131
7692,0.6176020747310191
7693,0.6024275954847631
7694,0.6330530374482778
7695,0.629390083469291
7696,0.6113236998439826
7697,0.6292832237692194
7698,0.5885660184422304
7699,0.5844857621804921
7700,0.5925943403396534
7701,0.619884604661183
7702,0.5988819997942608
7703,0.6195890655847427
7704,0.5916448574447047
7705,0.6236929673921217
7706,0.6093957431887651
7707,0.5766662666395879
7708,0.5784880947104383
7709,0.5826471437500403
7710,0.585513295870416
7711,0.5819981199238521
7712,0.5964552854179825
7713,0.6168517244477477
7714,0.6113814726492434
7715,0.6119793542388787
7716,0.5950054852267469
7717,0.6131011310140344
7718,0.6063975112407696
7719,0.5802308078273959
7720,0.5878676442087626
7721,0.6164608595954576
7722,0.5921034426170521
